period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,customers-units,price-units,revenue-units,sales-units
2021-Q1,AL,Alabama,ALL,all sectors,2661891,10.08,2129.06268,21131.03299,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,AR,Arkansas,ALL,all sectors,1649773,9.24,1123.1404,12154.35938,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,AZ,Arizona,ALL,all sectors,3280669,9.85,1601.30545,16251.92233,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,CA,California,ALL,all sectors,15652722,18.13,10113.92981,55794.82171,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,CO,Colorado,ALL,all sectors,2830222,10.2,1366.53854,13395.70491,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,CT,Connecticut,ALL,all sectors,1685299,18.87,1306.67883,6925.73807,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,DC,District of Columbia,ALL,all sectors,322459,12.08,287.36184,2378.04043,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,DE,Delaware,ALL,all sectors,509596,10.31,292.44551,2836.85765,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,ENC,East North Central,ALL,all sectors,23113127,10.34,14086.43096,136219.60815,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,ESC,East South Central,ALL,all sectors,10078099,9.39,7271.95517,77464.62488,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,FL,Florida,ALL,all sectors,11106714,10.45,5547.736,53064.66078,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,GA,Georgia,ALL,all sectors,5134127,9.63,3186.31367,33077.33784,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,HI,Hawaii,ALL,all sectors,503102,29.23,600.46751,2054.39093,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,IA,Iowa,ALL,all sectors,1667345,8.27,1100.74937,13315.59632,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,ID,Idaho,ALL,all sectors,942933,8.03,468.9452,5840.82466,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,IL,Illinois,ALL,all sectors,5992370,9.83,3263.03516,33203.71786,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,IN,Indiana,ALL,all sectors,3320080,10,2503.1763,25030.57967,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,KS,Kansas,ALL,all sectors,1546859,10.13,971.0311,9584.33339,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,KY,Kentucky,ALL,all sectors,2347074,8.71,1650.14062,18950.50221,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,LA,Louisiana,ALL,all sectors,2423589,8.01,1748.17049,21829.37827,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,MA,Massachusetts,ALL,all sectors,3274536,18.79,2391.36157,12727.32548,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,MAT,Middle Atlantic,ALL,all sectors,18743414,12.54,11204.20558,89324.44992,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,MD,Maryland,ALL,all sectors,2656814,11.24,1715.73483,15267.7644,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,ME,Maine,ALL,all sectors,817174,13.8,408.20683,2957.45697,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,MI,Michigan,ALL,all sectors,5002338,12.66,3043.81619,24052.12587,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,MN,Minnesota,ALL,all sectors,2796725,10.29,1708.51659,16607.95395,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,MO,Missouri,ALL,all sectors,3255429,8.5,1716.33786,20188.2584,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,MS,Mississippi,ALL,all sectors,1557398,9.33,1090.96811,11694.26059,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,MT,Montana,ALL,all sectors,649890,9.19,369.51504,4021.86779,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,MTN,Mountain,ALL,all sectors,11845419,9.12,5906.86242,64753.81422,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,NC,North Carolina,ALL,all sectors,5461678,9.14,3083.28748,33740.75471,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,ND,North Dakota,ALL,all sectors,475793,8.35,504.96493,6050.9498,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,NE,Nebraska,ALL,all sectors,1080418,8.7,682.72918,7848.63674,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,NEW,New England,ALL,all sectors,7411909,18.04,5161.60213,28608.37631,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,NH,New Hampshire,ALL,all sectors,748728,17.13,474.90572,2772.01995,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,NJ,New Jersey,ALL,all sectors,4146294,13.59,2355.09598,17329.89287,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,NM,New Mexico,ALL,all sectors,1066083,9.26,537.73713,5806.83861,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,NV,Nevada,ALL,all sectors,1414520,7.9,623.36617,7886.25383,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,NY,New York,ALL,all sectors,8391141,15.04,5255.19281,34947.18315,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,OH,Ohio,ALL,all sectors,5692279,9.3,3422.51761,36808.20669,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,OK,Oklahoma,ALL,all sectors,2118198,7.6,1163.45936,15304.28276,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,OR,Oregon,ALL,all sectors,2064842,8.95,1244.99822,13916.05661,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,PA,Pennsylvania,ALL,all sectors,6205979,9.7,3593.91678,37047.37389,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,PACC,Pacific Contiguous,ALL,all sectors,21339327,14.34,13472.13707,93967.73809,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,PACN,Pacific Noncontiguous,ALL,all sectors,850800,24.96,913.91457,3661.06269,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,RI,Rhode Island,ALL,all sectors,508426,19.59,354.10508,1807.72009,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,SAT,South Atlantic,ALL,all sectors,32989301,9.79,19565.81211,199849.75306,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,SC,South Carolina,ALL,all sectors,2800351,9.68,1836.74182,18969.8639,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,SD,South Dakota,ALL,all sectors,488296,10.31,350.0302,3394.64045,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,TN,Tennessee,ALL,all sectors,3511736,9.35,2401.78377,25688.8291,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,TX,Texas,ALL,all sectors,13401641,10.26,9888.79252,96411.69498,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,US,U.S. Total,ALL,all sectors,157275459,10.75,98540.842,916539.51171,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,UT,Utah,ALL,all sectors,1314332,7.92,593.42965,7492.70152,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,VA,Virginia,ALL,all sectors,3972739,8.95,2834.31934,31673.67148,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,VT,Vermont,ALL,all sectors,377746,15.96,226.3441,1418.11575,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,WA,Washington,ALL,all sectors,3621763,8.71,2113.20904,24256.85977,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,WI,Wisconsin,ALL,all sectors,3106061,10.83,1853.88573,17124.97805,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,WNC,West North Central,ALL,all sectors,11310864,9.14,7034.35923,76990.36903,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,WSC,West South Central,ALL,all sectors,19593200,9.56,13923.56277,145699.7154,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,WV,West Virginia,ALL,all sectors,1024823,8.84,781.87159,8840.80187,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2021-Q1,WY,Wyoming,ALL,all sectors,346769,8.53,346.02526,4057.7006,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,AK,Alaska,ALL,all sectors,381199,19.49,303.66738,1558.24071,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,AL,Alabama,ALL,all sectors,2674117,9.55,1904.71089,19942.7382,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,AR,Arkansas,ALL,all sectors,1659518,8.15,886.47951,10871.91264,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,AZ,Arizona,ALL,all sectors,3259598,9.84,1774.08179,18037.64809,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,CA,California,ALL,all sectors,15719319,18.16,11263.49039,62038.02343,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,CO,Colorado,ALL,all sectors,2814194,10.22,1379.81029,13504.57976,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,CT,Connecticut,ALL,all sectors,1677476,18.24,1167.37155,6399.56008,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,DC,District of Columbia,ALL,all sectors,320736,11.92,278.0937,2333.38341,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,DE,Delaware,ALL,all sectors,507181,10.46,269.13873,2573.73373,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,ENC,East North Central,ALL,all sectors,23116428,10.27,13247.33122,128968.6577,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,ESC,East South Central,ALL,all sectors,10081245,9.21,6468.54457,70243.27111,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,FL,Florida,ALL,all sectors,11113184,10.29,5908.95495,57401.58104,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,GA,Georgia,ALL,all sectors,5139972,9.61,3036.4201,31609.335,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,HI,Hawaii,ALL,all sectors,503777,26.5,612.00512,2309.39335,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,IA,Iowa,ALL,all sectors,1662497,7.9,986.0804,12489.62157,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,ID,Idaho,ALL,all sectors,935069,7.99,462.60852,5786.92581,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,IL,Illinois,ALL,all sectors,5991686,9.8,3032.24697,30951.92002,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,IN,Indiana,ALL,all sectors,3320665,9.95,2356.321,23675.87213,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,KS,Kansas,ALL,all sectors,1547266,10.15,937.52234,9235.96145,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,KY,Kentucky,ALL,all sectors,2349055,8.59,1476.70586,17190.16544,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,LA,Louisiana,ALL,all sectors,2437898,7.93,1645.94753,20764.1914,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,MA,Massachusetts,ALL,all sectors,3236976,17.78,2094.89734,11780.95358,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,MAT,Middle Atlantic,ALL,all sectors,18767490,12.4,10310.70473,83125.58724,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,MD,Maryland,ALL,all sectors,2653119,11.2,1514.6665,13527.56316,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,ME,Maine,ALL,all sectors,809785,13.2,360.7198,2733.23857,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,MI,Michigan,ALL,all sectors,4995016,12.21,2854.57833,23382.28813,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,MN,Minnesota,ALL,all sectors,2790135,10.24,1611.94525,15738.93745,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,MO,Missouri,ALL,all sectors,3252529,8.69,1544.82728,17784.18366,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,MS,Mississippi,ALL,all sectors,1565716,9.26,1005.85964,10860.22908,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,MT,Montana,ALL,all sectors,647837,9.3,333.29637,3583.93506,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,MTN,Mountain,ALL,all sectors,11777315,9.07,6073.11661,66924.75653,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,NC,North Carolina,ALL,all sectors,5455684,9.2,2881.45408,31311.17294,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,ND,North Dakota,ALL,all sectors,473630,8.03,463.31887,5771.99162,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,NE,Nebraska,ALL,all sectors,1085652,8.51,634.27848,7454.49009,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,NEW,New England,ALL,all sectors,7352855,17.31,4583.88356,26485.71671,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,NH,New Hampshire,ALL,all sectors,747712,16.66,426.16324,2558.1322,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,NJ,New Jersey,ALL,all sectors,4175862,13.12,2174.71505,16576.16872,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,NM,New Mexico,ALL,all sectors,1065625,9.14,540.54529,5913.78713,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,NV,Nevada,ALL,all sectors,1408229,7.7,656.21434,8524.15744,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,NY,New York,ALL,all sectors,8386735,14.94,4926.77027,32986.53699,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,OH,Ohio,ALL,all sectors,5690863,9.41,3252.53158,34576.94236,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
2020-Q4,OK,Oklahoma,ALL,all sectors,2116531,7.36,1071.55299,14550.97502,number of customers,cents per kilowatt-hour,million dollars,million kilowatt hours
